player_id,feature_1_games_30d,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,test_games_7d,test_spend_7d,player_group,weight,activity_change,spend
3175525,226.0,SU4,812.0,72.0,21.0,274.0,YW5kc,ZW4,b3Bwb,1980522496.0,1.0,19.0,620.0,null,3.0,4.0,0.0,KzA1OjMw,91.0,3.0,A,1.0,5.466666666666668,0.42857142857142855
4921865,144.0,TVk,997.0,21.0,24.0,209.0,YW5kc,ZW4,dml2b,1871777792.0,1.0,13.0,2016.0,null,4.0,22.0,10.0,KzA4OjAw,54.0,10.0,A,1.0,2.9142857142857146,1.4285714285714286
2697996,279.0,VFc,289.0,108.0,13.0,334.0,aW9z,emg,YXBwb,0.0,1.0,0.0,361.0,null,5.0,5.0,0.0,KzA4OjAw,211.0,6.0,A,1.0,20.84285714285714,0.8571428571428571
142825,0.0,null,0.0,0.0,0.0,0.0,null,ZW4,null,0.0,1.0,0.0,0.0,null,0.0,0.0,0.0,null,2.0,0.0,A,1.0,0.2857142857142857,0.0
3464148,328.0,VVM,1770.0,24.0,23.0,396.0,aHRtb,ZW4,null,83886080.0,1.0,1.0,1650.0,7,11.0,82.0,30.0,LTA0OjAw,157.0,3.0,A,1.0,11.495238095238092,0.42857142857142855
3637352,467.0,SUQ,2110.0,112.0,27.0,622.0,YW5kc,aW4,eGlhb,2984751104.0,1.0,9.0,1167.0,null,5.0,16.0,7.0,KzA4OjAw,185.0,17.0,A,1.0,10.861904761904759,2.4285714285714284
3798009,426.0,VFc,1264.0,118.0,26.0,534.0,aW9z,emg,YXBwb,1024458752.0,1.0,2.0,738.0,null,3.0,4.0,0.0,KzA4OjAw,150.0,0.0,A,1.0,7.228571428571428,0.0
5061205,260.0,SU4,771.0,69.0,27.0,465.0,YW5kc,ZW4,c2Ftc,1910689792.0,1.0,13.0,647.0,null,4.0,5.0,0.0,KzA1OjMw,102.0,1.0,A,1.0,5.904761904761906,0.14285714285714285
2903725,172.0,SU4,607.0,72.0,19.0,228.0,aW9z,ZW4,YXBwb,2099249152.0,1.0,3.0,268.0,null,2.0,3.0,0.0,KzA1OjMw,52.0,1.0,A,1.0,1.6952380952380954,0.14285714285714285
3537638,300.0,SU4,1155.0,33.0,25.0,541.0,YW5kc,ZW4,c2Ftc,1957011456.0,1.0,0.0,245.0,null,0.0,1.0,0.0,KzA1OjMw,48.0,1.0,A,1.0,-3.1428571428571432,0.14285714285714285
2904584,202.0,SU4,2090.0,46.0,19.0,255.0,YW5kc,ZW4,b3Bwb,2003156992.0,1.0,11.0,752.0,null,3.0,3.0,15.0,KzA1OjMw,29.0,0.0,A,1.0,-2.5904761904761897,0.0
3891578,213.0,SUQ,793.0,34.0,28.0,303.0,YW5kc,aW4,c2Ftc,925667328.0,1.0,2.0,972.0,null,0.0,1.0,0.0,KzA3OjAw,127.0,2.0,A,1.0,11.042857142857144,0.2857142857142857
1155695,1.0,TEs,1.0,0.0,2.0,2.0,YW5kc,ZW4,c2Ftc,0.0,1.0,1.0,1.0,null,1.0,50.0,0.0,KzA1OjMw,19.0,49.0,A,1.0,2.6809523809523808,7.0
2757680,225.0,SU4,225.0,16.0,15.0,288.0,YW5kc,ZW4,aW5mb,0.0,1.0,14.0,2047.0,null,1.0,1.0,0.0,KzA1OjMw,76.0,1.0,A,1.0,3.3571428571428577,0.14285714285714285
5271423,323.0,VVM,1450.0,52.0,29.0,383.0,aHRtb,ZW4,null,83886080.0,1.0,23.0,1945.0,null,0.0,1.0,0.0,LTA3OjAw,88.0,2.0,A,1.0,1.804761904761904,0.2857142857142857
5027686,78.0,VVM,309.0,26.0,26.0,114.0,YW5kc,ZW4,bGdl,0.0,1.0,4.0,124.0,null,1.0,2.0,0.0,LTA1OjAw,11.0,0.0,A,1.0,-1.0285714285714287,0.0
1729652,84.0,Vk4,1362.0,18.0,8.0,96.0,aW9z,dmk,YXBwb,3145728000.0,1.0,4.0,615.0,null,0.0,1.0,0.0,KzA3OjAw,70.0,2.0,A,1.0,7.2,0.2857142857142857
591943,0.0,null,0.0,0.0,0.0,0.0,null,ZW4,null,0.0,1.0,0.0,0.0,null,0.0,0.0,0.0,null,30.0,0.0,A,1.0,4.285714285714286,0.0
3234759,330.0,U0E,1658.0,93.0,23.0,455.0,aW9z,ZW4,YXBwb,3137978368.0,1.0,1.0,550.0,null,5.0,5.0,10.0,KzAzOjAw,57.0,0.0,A,1.0,-2.8571428571428577,0.0
2945791,289.0,TVg,289.0,233.0,20.0,345.0,YW5kc,ZXM,c2Ftc,0.0,1.0,2.0,134.0,null,6.0,6.0,0.0,LTA1OjAw,127.0,1.0,A,1.0,8.50952380952381,0.14285714285714285
4288005,242.0,SU4,712.0,57.0,28.0,349.0,YW5kc,ZW4,eGlhb,3773276160.0,1.0,5.0,1208.0,null,4.0,5.0,0.0,KzA1OjMw,18.0,0.0,A,1.0,-5.495238095238094,0.0
3655729,163.0,VEg,918.0,20.0,23.0,195.0,YW5kc,dGg,c2Ftc,6116356096.0,1.0,23.0,1537.0,null,4.0,4.0,10.0,KzA3OjAw,104.0,1.0,A,1.0,9.423809523809524,0.14285714285714285
2093827,94.0,RUc,95.0,65.0,8.0,121.0,YW5kc,YXI,aW5ma,0.0,1.0,0.0,75.0,null,3.0,50.0,26.0,ZWdhbF9zdHJp,58.0,25.0,A,1.0,5.152380952380954,3.571428571428572
838386,7.0,U04,7.0,6.0,3.0,10.0,aW9z,ZnI,null,0.0,1.0,0.0,12.0,null,1.0,50.0,0.0,KzAwOjAw,6.0,1.0,A,1.0,0.6238095238095238,0.14285714285714285
1681773,103.0,VFc,110.0,23.0,7.0,122.0,aW9z,emg,YXBwb,0.0,1.0,13.0,104.0,null,3.0,3.0,0.0,KzA4OjAw,39.0,0.0,A,1.0,2.138095238095238,0.0
5348103,119.0,Tkw,518.0,23.0,30.0,199.0,YW5kc,bmw,c2Ftc,3705049088.0,1.0,1.0,1801.0,null,3.0,3.0,7.0,KzAyOjAw,102.0,1.0,A,1.0,10.604761904761904,0.14285714285714285
2781594,128.0,QVI,409.0,22.0,16.0,165.0,YW5kc,ZXM,c29ue,1910693888.0,1.0,0.0,1108.0,null,4.0,3.0,17.0,LTAzOjAw,33.0,2.0,A,1.0,0.4476190476190478,0.2857142857142857
4516158,574.0,QVI,2696.0,35.0,31.0,682.0,YW5kc,ZXM,aHVhd,1947828224.0,1.0,11.0,2016.0,null,4.0,5.0,0.0,LTAzOjAw,109.0,10.0,A,1.0,-3.5619047619047617,1.4285714285714286
3603095,987.0,VFc,5951.0,78.0,26.0,1297.0,aW9z,emg,YXBwb,2084044800.0,1.0,11.0,2121.0,null,2.0,3.0,0.0,KzA4OjAw,246.0,0.0,A,1.0,2.2428571428571478,0.0
1624805,83.0,SU4,518.0,7.0,6.0,125.0,YW5kc,ZW4,aHVhd,2926649344.0,1.0,2.0,1279.0,null,4.0,4.0,7.0,KzA1OjMw,166.0,1.0,A,1.0,20.947619047619053,0.14285714285714285
4352175,471.0,SU4,1623.0,119.0,29.0,576.0,YW5kc,ZW4,c2Ftc,2965585920.0,1.0,4.0,1608.0,null,4.0,5.0,0.0,KzA1OjMw,72.0,0.0,A,1.0,-5.414285714285714,0.0
2990700,495.0,VVM,497.0,68.0,21.0,638.0,aW9z,ZW4,YXBwb,0.0,1.0,2.0,1576.0,null,0.0,0.0,0.0,ZWdhbF9zdHJp,8.0,0.0,A,1.0,-15.357142857142858,0.0
699441,0.0,R0I,135.0,0.0,1.0,0.0,aW9z,ZW4,YXBwb,1037041664.0,1.0,4.0,495.0,null,0.0,1.0,0.0,KzAxOjAw,26.0,0.0,A,1.0,3.7142857142857135,0.0
4891733,306.0,WkE,306.0,219.0,23.0,365.0,YW5kc,ZW4,c2Ftc,0.0,1.0,2.0,217.0,null,8.0,57.0,0.0,KzAyOjAw,48.0,17.0,A,1.0,-3.3428571428571425,2.4285714285714284
1904911,6.0,SU4,41.0,0.0,4.0,12.0,YW5kc,ZW4,bW90b,2032369664.0,1.0,4.0,147.0,null,0.0,0.0,0.0,KzA1OjMw,2.0,0.0,A,1.0,0.08571428571428569,0.0
4263325,537.0,UEw,2129.0,172.0,28.0,719.0,YW5kc,cGw,c2Ftc,1948061696.0,1.0,4.0,943.0,null,12.0,11.0,17.0,KzAyOjAw,103.0,2.0,A,1.0,-3.1857142857142855,0.2857142857142857
4248364,236.0,VVM,643.0,56.0,27.0,297.0,YW5kc,ZW4,c2Ftc,1968730112.0,1.0,18.0,829.0,null,8.0,8.0,7.0,LTA1OjAw,60.0,0.0,A,1.0,0.7047619047619049,0.0
981239,1.0,SU4,1.0,0.0,2.0,2.0,YW5kc,ZW4,c2Ftc,0.0,1.0,3.0,1.0,null,0.0,0.0,0.0,KzA1OjMw,1.0,0.0,A,1.0,0.10952380952380952,0.0
2614768,84.0,SU4,96.0,38.0,11.0,110.0,YW5kc,ZW4,eGlhb,0.0,1.0,0.0,102.0,null,7.0,4.0,50.0,KzA1OjMw,16.0,0.0,A,1.0,-0.5142857142857142,0.0
1769130,14.0,VVM,759.0,0.0,9.0,24.0,aW9z,ZW4,YXBwb,527417344.0,1.0,47.0,656.0,null,1.0,1.0,16.0,LTA0OjAw,4.0,1.0,A,1.0,0.10476190476190472,0.14285714285714285
4704763,483.0,TVg,1636.0,143.0,30.0,641.0,aW9z,ZXM,YXBwb,3137978368.0,1.0,8.0,538.0,null,7.0,7.0,7.0,LTA2OjAw,69.0,2.0,A,1.0,-6.242857142857144,0.2857142857142857
3706390,219.0,VVM,843.0,78.0,24.0,271.0,YW5kc,ZW4,c2Ftc,1437155328.0,1.0,2.0,1189.0,10,20.0,54.0,56.0,LTA0OjAw,58.0,1.0,A,1.0,0.9857142857142868,0.14285714285714285
2011141,21.0,SU4,54.0,4.0,6.0,51.0,YW5kc,ZW4,dml2b,1968975872.0,1.0,5.0,780.0,null,1.0,1.0,0.0,KzA1OjMw,31.0,0.0,A,1.0,3.7285714285714286,0.0
714690,0.0,SVQ,1.0,0.0,1.0,0.0,YW5kc,aXQ,c2Ftc,0.0,1.0,0.0,233.0,null,0.0,0.0,0.0,KzAyOjAw,48.0,0.0,A,1.0,6.857142857142858,0.0
2088551,53.0,QlI,203.0,10.0,8.0,114.0,YW5kc,cHQ,c2Ftc,0.0,1.0,1.0,88.0,null,0.0,1.0,0.0,ZWdhbF9zdHJp,7.0,24.0,A,1.0,-0.7666666666666666,3.4285714285714284
886994,13.0,VVM,261.0,2.0,3.0,15.0,aW9z,ZW4,YXBwb,2105016320.0,1.0,5.0,765.0,null,0.0,0.0,7.0,LTA1OjAw,17.0,0.0,A,1.0,1.995238095238095,0.0
490644,0.0,null,0.0,0.0,0.0,0.0,null,ZW4,null,0.0,1.0,0.0,0.0,null,0.0,0.0,0.0,null,192.0,99.0,A,1.0,27.42857142857143,14.142857142857142
3017439,206.0,SU4,393.0,50.0,22.0,267.0,YW5kc,ZW4,b3Bwb,0.0,1.0,8.0,155.0,null,1.0,2.0,0.0,KzA1OjMw,55.0,0.0,A,1.0,0.9904761904761904,0.0
451841,0.0,Q08,3.0,0.0,1.0,0.0,YW5kc,ZXM,null,0.0,1.0,0.0,3.0,null,0.0,0.0,0.0,LTA1OjAw,10.0,0.0,A,1.0,1.4285714285714286,0.0
4146008,441.0,RVM,1790.0,82.0,21.0,561.0,aW9z,ZXM,YXBwb,527417344.0,1.0,0.0,1082.0,null,6.0,6.0,7.0,KzAyOjAw,40.0,1.0,A,1.0,-8.985714285714282,0.14285714285714285
1508651,51.0,R0I,56.0,32.0,4.0,56.0,YW5kc,ZW4,YW1he,0.0,1.0,2.0,39.0,null,1.0,50.0,0.0,KzAxOjAw,37.0,0.0,A,1.0,3.5857142857142854,0.0
3268283,98.0,RlI,459.0,24.0,13.0,125.0,YW5kc,ZnI,aHVhd,3902513152.0,1.0,2.0,288.0,null,1.0,2.0,0.0,KzAyOjAw,70.0,1.0,A,1.0,6.7333333333333325,0.14285714285714285
15002,0.0,null,0.0,0.0,0.0,0.0,null,ZW4,null,0.0,1.0,0.0,0.0,null,0.0,0.0,0.0,null,0.0,0.0,A,1.0,0.0,0.0
3249106,96.0,RlI,471.0,13.0,23.0,152.0,YW5kc,ZnI,c29ue,946450432.0,1.0,14.0,181.0,null,3.0,3.0,7.0,KzAyOjAw,4.0,0.0,A,1.0,-2.6285714285714294,0.0
4762099,979.0,UUE,1189.0,409.0,31.0,1179.0,YW5kc,ZW4,aHVhd,0.0,1.0,1.0,486.0,null,14.0,13.0,19.0,KzAzOjAw,165.0,1.0,A,1.0,-9.06190476190476,0.14285714285714285
318088,0.0,null,0.0,0.0,0.0,0.0,null,ZW4,null,0.0,1.0,0.0,0.0,null,0.0,0.0,0.0,null,1.0,0.0,A,1.0,0.14285714285714285,0.0
209540,0.0,null,1.0,0.0,1.0,0.0,null,ZW4,null,0.0,1.0,0.0,29.0,null,1.0,50.0,0.0,null,1.0,0.0,A,1.0,0.14285714285714285,0.0
1508695,3.0,UEw,3.0,0.0,4.0,7.0,YW5kc,cGw,c2Ftc,0.0,1.0,2.0,13.0,null,1.0,50.0,0.0,KzAxOjAw,12.0,26.0,A,1.0,1.614285714285714,3.7142857142857135
2095845,45.0,RlI,392.0,2.0,8.0,56.0,YW5kc,ZnI,c2Ftc,795545600.0,1.0,2.0,1479.0,null,2.0,3.0,0.0,KzAyOjAw,5.0,0.0,A,1.0,-0.7857142857142857,0.0
3055235,584.0,SEs,1220.0,114.0,23.0,725.0,YW5kc,emg,c2Ftc,5989036032.0,1.0,16.0,665.0,null,1.0,2.0,0.0,ZWdhbF9zdHJp,96.0,0.0,A,1.0,-5.752380952380952,0.0
666291,0.0,null,2.0,0.0,1.0,0.0,null,ZW4,null,0.0,1.0,0.0,2.0,null,0.0,0.0,0.0,null,162.0,104.0,A,1.0,23.142857142857146,14.857142857142858
1869530,210.0,SU4,210.0,98.0,12.0,259.0,YW5kc,ZW4,c2Ftc,0.0,1.0,11.0,125.0,null,8.0,52.0,47.0,KzA1OjMw,60.0,12.0,A,1.0,1.5714285714285712,1.7142857142857142
1909373,95.0,SU4,98.0,58.0,4.0,110.0,YW5kc,ZW4,eGlhb,0.0,1.0,0.0,47.0,null,2.0,50.0,7.0,KzA1OjMw,111.0,4.0,A,1.0,12.690476190476193,0.5714285714285714
3745729,583.0,VEg,2671.0,39.0,25.0,819.0,aW9z,dGg,YXBwb,1037041664.0,1.0,9.0,2695.0,null,5.0,5.0,7.0,KzA3OjAw,164.0,1.0,A,1.0,3.9952380952380935,0.14285714285714285
29310,0.0,null,0.0,0.0,0.0,0.0,null,ZW4,null,0.0,1.0,0.0,0.0,null,0.0,0.0,0.0,null,4.0,0.0,A,1.0,0.5714285714285714,0.0
456229,0.0,RUc,666.0,0.0,1.0,0.0,aW9z,ZW4,YXBwb,1048576000.0,1.0,8.0,539.0,null,0.0,1.0,0.0,KzAyOjAw,70.0,3.0,A,1.0,10.0,0.42857142857142855
3946866,633.0,REU,3213.0,128.0,29.0,872.0,aW9z,ZGU,YXBwb,2920284160.0,1.0,0.0,1228.0,null,18.0,18.0,10.0,ZWdhbF9zdHJp,130.0,2.0,A,1.0,-2.5285714285714285,0.2857142857142857
2829605,165.0,SU4,451.0,38.0,17.0,205.0,YW5kc,ZW4,eGlhb,3774398464.0,1.0,5.0,241.0,null,3.0,4.0,0.0,KzA1OjMw,42.0,0.0,A,1.0,0.5,0.0
3720053,126.0,QlI,787.0,31.0,25.0,170.0,YW5kc,cHQ,c2Ftc,1910714368.0,1.0,16.0,665.0,null,4.0,5.0,0.0,LTAzOjAw,53.0,14.0,A,1.0,3.3714285714285714,2.0
5043420,513.0,QVU,2130.0,41.0,27.0,652.0,aW9z,ZW4,YXBwb,529481728.0,1.0,50.0,2251.0,null,2.0,3.0,0.0,ZWdhbF9zdHJp,125.0,1.0,A,1.0,0.7571428571428562,0.14285714285714285
3496460,262.0,SU4,554.0,53.0,24.0,366.0,YW5kc,ZW4,Y29vb,2977488896.0,1.0,1.0,679.0,null,11.0,11.0,7.0,KzA1OjMw,55.0,2.0,A,1.0,-0.8761904761904757,0.2857142857142857
1040968,14.0,QlI,78.0,11.0,3.0,24.0,YW5kc,cHQ,bGdl,0.0,1.0,1.0,158.0,null,3.0,4.0,0.0,LTAzOjAw,25.0,0.0,A,1.0,3.1047619047619053,0.0
523679,0.0,null,0.0,0.0,0.0,0.0,null,ZW4,null,0.0,1.0,0.0,0.0,null,0.0,0.0,0.0,null,2.0,0.0,A,1.0,0.2857142857142857,0.0
68148,0.0,null,0.0,0.0,0.0,0.0,null,ZW4,null,0.0,1.0,0.0,0.0,null,0.0,0.0,0.0,null,358.0,101.0,A,1.0,51.14285714285714,14.428571428571427
5501018,945.0,Tkw,3794.0,60.0,31.0,1182.0,YW5kc,bmw,c2Ftc,2040696832.0,1.0,3.0,2710.0,null,11.0,10.0,14.0,KzAyOjAw,222.0,3.0,A,1.0,0.2142857142857153,0.42857142857142855
1736596,110.0,SVE,110.0,52.0,9.0,140.0,YW5kc,YXI,aHVhd,0.0,1.0,9.0,109.0,null,9.0,54.0,28.0,ZWdhbF9zdHJp,43.0,24.0,A,1.0,2.4761904761904767,3.4285714285714284
130881,0.0,null,0.0,0.0,0.0,0.0,null,ZW4,null,0.0,1.0,0.0,0.0,null,0.0,0.0,0.0,null,3.0,0.0,A,1.0,0.42857142857142855,0.0
4024504,467.0,Q0E,1421.0,105.0,30.0,533.0,aW9z,ZW4,YXBwb,0.0,1.0,3.0,599.0,null,4.0,4.0,10.0,LTA3OjAw,83.0,3.0,A,1.0,-3.7095238095238083,0.42857142857142855
3076400,116.0,VVM,568.0,35.0,18.0,204.0,aW9z,ZW4,YXBwb,3137978368.0,1.0,7.0,1136.0,null,0.0,1.0,0.0,LTA0OjAw,77.0,0.0,A,1.0,7.133333333333333,0.0
1781582,100.0,Q08,113.0,56.0,10.0,161.0,YW5kc,ZXM,aHVhd,0.0,1.0,4.0,282.0,null,2.0,2.0,7.0,LTA1OjAw,1.0,0.0,A,1.0,-3.1904761904761907,0.0
2030715,65.0,VVM,65.0,31.0,6.0,78.0,aW9z,ZW4,YXBwb,0.0,1.0,1.0,307.0,null,0.0,0.0,0.0,LTA1OjAw,1.0,0.0,A,1.0,-2.023809523809524,0.0
1844353,64.0,VVM,402.0,30.0,11.0,86.0,aW9z,ZW4,YXBwb,1037041664.0,1.0,3.0,213.0,null,1.0,2.0,0.0,LTA1OjAw,3.0,0.0,A,1.0,-1.7047619047619047,0.0
5275530,467.0,VVM,1782.0,39.0,29.0,606.0,YW5kc,ZW4,c2Ftc,2808905728.0,1.0,62.0,2142.0,null,3.0,3.0,10.0,LTA3OjAw,87.0,0.0,A,1.0,-3.1380952380952376,0.0
3661709,193.0,VVM,1348.0,31.0,23.0,286.0,YW5kc,ZW4,YWxjY,948035584.0,1.0,12.0,315.0,null,6.0,5.0,14.0,LTA1OjAw,3.0,2.0,A,1.0,-6.004761904761906,0.2857142857142857
3624629,281.0,QlI,1561.0,26.0,27.0,354.0,YW5kc,cHQ,c2Ftc,933388288.0,1.0,28.0,1721.0,null,6.0,7.0,0.0,LTAzOjAw,65.0,0.0,A,1.0,-0.08095238095238066,0.0
304631,0.0,null,0.0,0.0,0.0,0.0,null,ZW4,null,0.0,1.0,0.0,0.0,null,0.0,0.0,0.0,null,0.0,0.0,A,1.0,0.0,0.0
3950947,1019.0,RVM,3538.0,49.0,29.0,1345.0,YW5kc,ZXM,eGlhb,3990753280.0,1.0,0.0,3381.0,null,1.0,2.0,0.0,ZWdhbF9zdHJp,195.0,3.0,A,1.0,-6.109523809523811,0.42857142857142855
2772705,54.0,VVM,442.0,30.0,15.0,75.0,aW9z,ZW4,YXBwb,2084044800.0,1.0,0.0,670.0,null,0.0,1.0,0.0,LTA1OjAw,53.0,9.0,A,1.0,5.7714285714285705,1.2857142857142858
615418,0.0,null,0.0,0.0,0.0,0.0,null,ZW4,null,0.0,1.0,0.0,0.0,null,0.0,0.0,0.0,null,10.0,50.0,A,1.0,1.4285714285714286,7.142857142857142
424018,0.0,RE8,2.0,0.0,1.0,0.0,YW5kc,ZXM,null,0.0,1.0,0.0,1.0,null,0.0,0.0,0.0,ZWdhbF9zdHJp,5.0,50.0,A,1.0,0.7142857142857143,7.142857142857142
216995,0.0,Q08,531.0,0.0,1.0,0.0,YW5kc,ZXM,aHVhd,1903140864.0,1.0,4.0,658.0,null,0.0,1.0,0.0,LTA1OjAw,47.0,4.0,A,1.0,6.7142857142857135,0.5714285714285714
2506542,169.0,VFI,270.0,31.0,8.0,248.0,aW9z,dHI,YXBwb,0.0,1.0,2.0,117.0,null,5.0,5.0,7.0,KzAzOjAw,31.0,10.0,A,1.0,-1.2047619047619051,1.4285714285714286
3925065,511.0,VVM,2189.0,66.0,28.0,714.0,aW9z,cnU,YXBwb,2084569088.0,1.0,5.0,2941.0,null,6.0,7.0,0.0,ZWdhbF9zdHJp,137.0,3.0,A,1.0,2.5380952380952384,0.42857142857142855
4084524,149.0,UEg,559.0,15.0,19.0,220.0,aW9z,ZW4,YXBwb,2084044800.0,1.0,6.0,1264.0,null,2.0,3.0,0.0,KzA4OjAw,35.0,0.0,A,1.0,0.033333333333333215,0.0
1901096,3.0,SUQ,524.0,0.0,4.0,7.0,aW9z,ZW4,YXBwb,3137978368.0,1.0,1.0,470.0,null,0.0,1.0,0.0,KzA3OjAw,45.0,1.0,A,1.0,6.328571428571429,0.14285714285714285
3469114,230.0,VVM,341.0,88.0,23.0,315.0,aW9z,ZW4,YXBwb,0.0,1.0,6.0,164.0,null,5.0,6.0,0.0,LTA0OjAw,101.0,8.0,A,1.0,6.761904761904763,1.1428571428571428
729498,0.0,VFI,66.0,0.0,1.0,0.0,YW5kc,dHI,c2Ftc,1003192320.0,1.0,5.0,468.0,null,0.0,0.0,10.0,KzAzOjAw,0.0,0.0,A,1.0,0.0,0.0
4070721,273.0,RVM,354.0,65.0,19.0,329.0,YW5kc,ZXM,aHA=,0.0,1.0,8.0,1827.0,null,3.0,3.0,7.0,KzAyOjAw,62.0,10.0,A,1.0,-0.24285714285714202,1.4285714285714286
3916838,1324.0,VVM,9138.0,45.0,28.0,1475.0,aW9z,ZW4,YXBwb,2084569088.0,1.0,56.0,3277.0,26,8.0,28.0,40.0,LTA0OjAw,140.0,26.0,A,1.0,-24.13333333333333,3.7142857142857135
1607736,55.0,QlI,112.0,48.0,6.0,64.0,YW5kc,cHQ,c2Ftc,0.0,1.0,1.0,122.0,null,1.0,51.0,0.0,LTAzOjAw,58.0,50.0,A,1.0,6.452380952380952,7.142857142857142
155008,0.0,null,0.0,0.0,0.0,0.0,null,ZW4,null,0.0,1.0,0.0,0.0,null,0.0,0.0,0.0,null,0.0,0.0,A,1.0,0.0,0.0
2791555,117.0,SU4,117.0,20.0,16.0,136.0,YW5kc,ZW4,eGlhb,0.0,1.0,8.0,1532.0,null,0.0,0.0,0.0,KzA1OjMw,48.0,0.0,A,1.0,2.957142857142857,0.0
3179789,151.0,TVg,1751.0,58.0,21.0,221.0,YW5kc,ZXM,aHVhd,2916872192.0,1.0,0.0,1449.0,null,2.0,3.0,0.0,LTA1OjAw,54.0,3.0,A,1.0,2.6809523809523808,0.42857142857142855
10659,0.0,null,0.0,0.0,0.0,0.0,null,ZW4,null,0.0,1.0,0.0,0.0,null,0.0,0.0,0.0,null,74.0,0.0,A,1.0,10.571428571428571,0.0
4316510,154.0,Vk4,517.0,33.0,28.0,223.0,YW5kc,dmk,c2Ftc,0.0,1.0,10.0,232.0,null,2.0,3.0,0.0,KzA3OjAw,112.0,7.0,A,1.0,10.866666666666667,1.0
5073781,485.0,VFI,1464.0,42.0,31.0,675.0,YW5kc,dHI,c2Ftc,0.0,1.0,3.0,582.0,null,5.0,6.0,0.0,KzAzOjAw,118.0,12.0,A,1.0,0.6904761904761898,1.7142857142857142
2500203,42.0,TVg,275.0,3.0,8.0,53.0,YW5kc,ZXM,c2Ftc,872837120.0,1.0,11.0,136.0,null,1.0,1.0,10.0,KzAwOjAw,14.0,1.0,A,1.0,0.6000000000000001,0.14285714285714285
5072780,785.0,VFI,3531.0,73.0,31.0,1025.0,aW9z,dHI,YXBwb,2105016320.0,1.0,5.0,3076.0,null,10.0,10.0,7.0,KzAzOjAw,291.0,2.0,A,1.0,15.404761904761903,0.2857142857142857
4121276,146.0,Tkw,696.0,25.0,20.0,188.0,YW5kc,bmw,Z2VuZ,3043803136.0,1.0,6.0,409.0,null,2.0,3.0,0.0,KzAyOjAw,24.0,16.0,A,1.0,-1.438095238095238,2.2857142857142856
2944551,134.0,TVg,369.0,21.0,20.0,223.0,YW5kc,ZXM,bGdl,1008807936.0,1.0,0.0,2639.0,null,0.0,0.0,7.0,LTA1OjAw,172.0,2.0,A,1.0,20.104761904761904,0.2857142857142857
5157071,308.0,QlI,1137.0,9.0,28.0,383.0,aHRtb,cHQ,null,83886080.0,1.0,194.0,655.0,null,7.0,8.0,0.0,LTAzOjAw,66.0,2.0,A,1.0,-0.8380952380952387,0.2857142857142857
3933042,313.0,UFM,1018.0,75.0,29.0,475.0,YW5kc,YXI,bGVub,1010016256.0,1.0,3.0,1154.0,null,7.0,7.0,10.0,ZWdhbF9zdHJp,29.0,0.0,A,1.0,-6.2904761904761894,0.0
762414,5.0,QVI,336.0,0.0,2.0,10.0,YW5kc,ZXM,c2Ftc,1445400576.0,1.0,53.0,656.0,null,0.0,1.0,0.0,LTAzOjAw,3.0,0.0,A,1.0,0.26190476190476186,0.0
2873183,152.0,UEg,608.0,37.0,18.0,184.0,YW5kc,ZW4,c2Ftc,1048576000.0,1.0,10.0,1000.0,null,3.0,3.0,7.0,KzA4OjAw,35.0,1.0,A,1.0,-0.06666666666666643,0.14285714285714285
1180877,5.0,SU4,814.0,0.0,2.0,8.0,aW9z,ZW4,YXBwb,0.0,1.0,6.0,2719.0,null,0.0,0.0,7.0,KzA1OjMw,58.0,0.0,A,1.0,8.11904761904762,0.0
2398421,119.0,R0I,1052.0,30.0,16.0,146.0,aW9z,ZW4,YXBwb,1037041664.0,1.0,4.0,475.0,null,0.0,1.0,0.0,KzAxOjAw,1.0,10.0,A,1.0,-3.823809523809524,1.4285714285714286
3764592,256.0,U0c,835.0,89.0,26.0,423.0,aW9z,ZW4,YXBwb,1037041664.0,1.0,0.0,1660.0,null,6.0,7.0,0.0,KzA4OjAw,62.0,0.0,A,1.0,0.32380952380952444,0.0
2465056,126.0,Q0E,650.0,6.0,18.0,155.0,aW9z,ZnI,YXBwb,2075656192.0,1.0,40.0,215.0,null,8.0,10.0,10.0,LTA0OjAw,33.0,0.0,A,1.0,0.5142857142857142,0.0
2399973,549.0,SUQ,785.0,280.0,16.0,598.0,YW5kc,aW4,aW5ma,0.0,1.0,1.0,367.0,null,3.0,3.0,12.0,KzA3OjAw,57.0,0.0,A,1.0,-10.157142857142857,0.0
1711494,63.0,SU4,169.0,28.0,8.0,103.0,YW5kc,ZW4,bWVpe,3077681152.0,1.0,1.0,298.0,null,1.0,2.0,0.0,KzA1OjMw,0.0,0.0,A,1.0,-2.1,0.0
4661251,399.0,VVM,1211.0,51.0,31.0,519.0,YW5kc,ZW4,bGdl,1972711424.0,1.0,4.0,2391.0,null,6.0,7.0,0.0,LTA0OjAw,85.0,7.0,A,1.0,-1.1571428571428584,1.0
3030302,0.0,VVM,0.0,0.0,22.0,25.0,aHRtb,ZW4,null,0.0,1.0,0.0,0.0,null,0.0,0.0,0.0,LTA0OjAw,0.0,0.0,A,1.0,0.0,0.0
